TIMESTAMP,START STATION,START LONGITUDE,START LATITUDE,END STATION,END LONGITUDE,END LATITUDE,TIME ESTIMATE,SPEED (MPH)
2017-05-12 06:30:00.933227,WORLD ,40.71256392680817,-74.00974461517701,AQUEDU,40.668234001699815,-73.83405799948723,42,28.07970966171429
2017-05-12 06:30:02.761735,WOODLA,40.886037000253324,-73.87875099990931,ASTORI,40.775035666523664,-73.9120340001031,34,8.932279783252941
2017-05-12 06:30:03.778110,WOODHA,40.73309737380972,-73.86943208612348,ATLANT,40.67534466640805,-73.9030969995401,20,12.48537743706
2017-05-12 06:30:04.688865,WILSON,40.68886654246024,-73.90395860491864,BAY RI,40.61662166725951,-74.03087600085765,40,21.50870793615
2017-05-12 06:30:05.718384,WHITLO,40.82652500055904,-73.8862829985325,BEACH ,40.59092700078133,-73.7969239998421,64,11.598643081125
2017-05-12 06:30:06.823737,WESTCH,40.839892001013915,-73.84295199925012,BEDFOR,40.87324399861646,-73.88713799889574,18,16.7963146896
2017-05-12 06:30:07.799014,WALL S,40.706820999753376,-74.00909999844257,BERGEN,40.68611054725977,-73.99075649573565,12,10.721155276000001
2017-05-12 06:30:08.775854,VERNON,40.74262599969749,-73.95358099875249,BEVERL,40.64512351894373,-73.94884798381702,34,5.392853657064705
2017-05-12 06:30:09.633310,VAN SI,40.67270999906104,-73.8903580002471,BLEECK,40.72591466682659,-73.99465900006331,45,15.674945168800003
2017-05-12 06:30:10.722517,UNION ,40.73476331217923,-73.99066976901818,BOROUG,40.693218999611084,-73.98999799960687,13,5.915287129384615
2017-05-12 06:30:11.949985,TIMES ,40.75528999995681,-73.98749500051885,BOWERY,40.720246883147254,-73.99380690654237,14,5.523353470885714
2017-05-12 06:30:13.065701,SUTPHI,40.70541799906764,-73.81083299897232,BOWLIN,40.70491399928076,-74.01400799803432,43,31.64068543172093
2017-05-12 06:30:14.021580,STERLI,40.6627729934283,-73.95072891124937,BRIARW,40.70916181536946,-73.82069263637443,36,24.306674893833332
2017-05-12 06:30:14.924415,STEINW,40.75698735912575,-73.9205264716827,BRIGHT,40.577710196642435,-73.96135378598797,45,9.561996138306668
2017-05-12 06:30:15.999642,ST LAW,40.8315090005233,-73.86761799923673,BROADW,40.725296998738045,-73.99620399876055,44,20.075192631
2017-05-12 06:30:17.070699,SPRING,40.72230099999366,-73.99714100006673,BROOKL,40.63284240700742,-73.94754120734406,31,11.970522555619354
2017-05-12 06:30:18.108290,SARATO,40.6615297898075,-73.91633025007947,BURNSI,40.85345300155693,-73.9076840015997,55,6.563710076814544
2017-05-12 06:30:19.441431,ROOSEV,40.75917199967108,-73.95323499978866,BUSHWI,40.68286062551184,-73.90526176305106,43,8.163876394799999
2017-05-12 06:30:20.397690,ROCKAW,40.66261748815223,-73.90895833584449,CANAL ,40.718814263587134,-74.00105471306033,35,17.8696747836
2017-05-12 06:30:21.462510,RECTOR,40.707512999521775,-74.01378300119742,CARROL,40.68027335170176,-73.99494697998841,12,11.315966960349998
2017-05-12 06:30:22.390140,QUEENS,40.74891771986323,-73.93713823965695,CASTLE,40.83425499825462,-73.85122199961472,30,19.89316093646
2017-05-12 06:30:23.350759,PROSPE,40.66541366712979,-73.99287200067424,CENTRA,40.69787300011831,-73.92724299902838,26,17.060445933692307
2017-05-12 06:30:24.362365,PRINCE,40.72432866597571,-73.99770200045987,CHAMBE,40.71323378962671,-74.00340673031336,8,5.41865842047
2017-05-12 06:30:25.474474,PRESID,40.667883603536815,-73.95058920022207,CHRIST,40.73342200104225,-74.00290599855235,25,14.828481471264
2017-05-12 06:30:26.610082,PENNSY,40.66471445143568,-73.89488591154061,CHURCH,40.6508606878022,-73.94945514035334,14,26.165921876314286
2017-05-12 06:30:27.676468,PELHAM,40.85246199951662,-73.82812100059289,CITY H,40.71327233111697,-74.00698581780337,48,25.527087297999998
2017-05-12 06:30:29.342306,PARSON,40.707571999615695,-73.80328900021885,CLARK ,40.69746599996469,-73.99308599821961,46,27.63263464656522
2017-05-12 06:30:30.502885,PARK P,40.713050999077694,-74.00881099997359,CLASSO,40.68888900026455,-73.95999000137212,17,19.409754903000003
2017-05-12 06:30:31.654814,OZONE ,40.68595099878361,-73.82579799906613,CLINTO,40.68326299912644,-73.96583799857275,36,26.049479844833332
2017-05-12 06:30:32.691142,OCEAN ,40.57631166708091,-73.96850099975177,CORTEL,40.6409401651401,-73.96379005505493,18,6.871612837500001
2017-05-12 06:30:33.710700,NOSTRA,40.66993815093054,-73.9504262489579,COURT ,40.694196480776995,-73.99181830901125,15,18.71936576636
2017-05-12 06:30:34.819357,NEW LO,40.65891477368527,-73.89927796057142,CROWN ,40.66897831107809,-73.93293256081851,10,22.61388989064
2017-05-12 06:30:35.971654,NEVINS,40.68831058019022,-73.98040679874578,CYPRES,40.8053680007636,-73.91404199994753,32,15.4531771692375
2017-05-12 06:30:37.034010,NECK R,40.59532169111695,-73.95507827493762,DEKALB,40.70369299961644,-73.91823200219723,40,7.954691830769999
2017-05-12 06:30:37.517830,NASSAU,40.724479997808274,-73.95118300016523,DYCKMA,40.865490998968916,-73.92727099960726,39,7.859584784138462
2017-05-12 06:30:38.493493,MYRTLE,40.6971950005145,-73.9356230012996,EAST B,40.713855001020406,-73.99017700122197,18,20.367690385666666
2017-05-12 06:30:39.740632,MT EDE,40.84443400092679,-73.9146849986034,ELMHUR,40.74237007972169,-73.8820347465864,29,9.980433970551724
